"geo_id","dataset_id","year","variable","value","NCESSCH","SCHNAM","domain","subdomain","indicator","geo_name","geo_level","metro_area"
"US53033",11,"2019","Other_analysis_value","438",NA,NA,"Resources","Physical and Mental Healthcare","Emergency department visits","King County, Washington","County",NA
"US53053",11,"2019","All_analysis_value","588",NA,NA,"Resources","Physical and Mental Healthcare","Emergency department visits","Pierce County, Washington","County",NA
"US53053",11,"2019","Female_analysis_value","605",NA,NA,"Resources","Physical and Mental Healthcare","Emergency department visits","Pierce County, Washington","County",NA
"US53053",11,"2019","American indian or alaska native_analysis_value","942",NA,NA,"Resources","Physical and Mental Healthcare","Emergency department visits","Pierce County, Washington","County",NA
"US53053",11,"2019","Asian or pacific islander_analysis_value","538",NA,NA,"Resources","Physical and Mental Healthcare","Emergency department visits","Pierce County, Washington","County",NA
"US53053",11,"2019","Hispanic_analysis_value","638",NA,NA,"Resources","Physical and Mental Healthcare","Emergency department visits","Pierce County, Washington","County",NA
"US53053",11,"2019","Other_analysis_value","373",NA,NA,"Resources","Physical and Mental Healthcare","Emergency department visits","Pierce County, Washington","County",NA
"US53077",11,"2019","All_analysis_value","755",NA,NA,"Resources","Physical and Mental Healthcare","Emergency department visits","Yakima County, Washington","County",NA
"US53077",11,"2019","Female_analysis_value","780",NA,NA,"Resources","Physical and Mental Healthcare","Emergency department visits","Yakima County, Washington","County",NA
"US53077",11,"2019","American indian or alaska native_analysis_value","1356",NA,NA,"Resources","Physical and Mental Healthcare","Emergency department visits","Yakima County, Washington","County",NA
"US53077",11,"2019","Asian or pacific islander_analysis_value","549",NA,NA,"Resources","Physical and Mental Healthcare","Emergency department visits","Yakima County, Washington","County",NA
"US53077",11,"2019","Hispanic_analysis_value","849",NA,NA,"Resources","Physical and Mental Healthcare","Emergency department visits","Yakima County, Washington","County",NA
"US53077",11,"2019","Other_analysis_value","518",NA,NA,"Resources","Physical and Mental Healthcare","Emergency department visits","Yakima County, Washington","County",NA
"US24005",12,"2015","Civilian noninstitutionalized population_percent insured estimate","91.9%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Baltimore County, Maryland","County",NA
"US24031",12,"2015","Civilian noninstitutionalized population_percent insured estimate","89.7%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Montgomery County, Maryland","County",NA
"US24033",12,"2015","Civilian noninstitutionalized population_percent insured estimate","86.2%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Prince George's County, Maryland","County",NA
"US24510",12,"2015","Civilian noninstitutionalized population_percent insured estimate","89.7%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Baltimore city, Maryland","County",NA
"US53033",12,"2015","Civilian noninstitutionalized population_percent insured estimate","90.3%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","King County, Washington","County",NA
"US53053",12,"2015","Civilian noninstitutionalized population_percent insured estimate","88.7%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Pierce County, Washington","County",NA
"US53077",12,"2015","Civilian noninstitutionalized population_percent insured estimate","79.5%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Yakima County, Washington","County",NA
"US24005",12,"2015","Under 18 years_percent insured estimate","96.0%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Baltimore County, Maryland","County",NA
"US24031",12,"2015","Under 18 years_percent insured estimate","96.1%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Montgomery County, Maryland","County",NA
"US24033",12,"2015","Under 18 years_percent insured estimate","94.5%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Prince George's County, Maryland","County",NA
"US24510",12,"2015","Under 18 years_percent insured estimate","95.6%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Baltimore city, Maryland","County",NA
"US53033",12,"2015","Under 18 years_percent insured estimate","96.3%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","King County, Washington","County",NA
"US53053",12,"2015","Under 18 years_percent insured estimate","95.0%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Pierce County, Washington","County",NA
"US53077",12,"2015","Under 18 years_percent insured estimate","92.7%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Yakima County, Washington","County",NA
"US24005",12,"2015","Under 6 years_percent insured estimate","96.2%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Baltimore County, Maryland","County",NA
"US24031",12,"2015","Under 6 years_percent insured estimate","97.1%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Montgomery County, Maryland","County",NA
"US24033",12,"2015","Under 6 years_percent insured estimate","96.3%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Prince George's County, Maryland","County",NA
"US24510",12,"2015","Under 6 years_percent insured estimate","96.4%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Baltimore city, Maryland","County",NA
"US53033",12,"2015","Under 6 years_percent insured estimate","96.6%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","King County, Washington","County",NA
"US53053",12,"2015","Under 6 years_percent insured estimate","96.0%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Pierce County, Washington","County",NA
"US53077",12,"2015","Under 6 years_percent insured estimate","94.5%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Yakima County, Washington","County",NA
"US24005",12,"2015","6 to 17 years_percent insured estimate","95.9%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Baltimore County, Maryland","County",NA
"US24031",12,"2015","6 to 17 years_percent insured estimate","95.7%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Montgomery County, Maryland","County",NA
"US24033",12,"2015","6 to 17 years_percent insured estimate","93.6%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Prince George's County, Maryland","County",NA
"US24510",12,"2015","6 to 17 years_percent insured estimate","95.1%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Baltimore city, Maryland","County",NA
"US53033",12,"2015","6 to 17 years_percent insured estimate","96.1%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","King County, Washington","County",NA
"US53053",12,"2015","6 to 17 years_percent insured estimate","94.4%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Pierce County, Washington","County",NA
"US53077",12,"2015","6 to 17 years_percent insured estimate","91.7%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Yakima County, Washington","County",NA
"US24005",12,"2015","18 to 64 years_percent insured estimate","88.8%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Baltimore County, Maryland","County",NA
"US24031",12,"2015","18 to 64 years_percent insured estimate","85.7%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Montgomery County, Maryland","County",NA
"US24033",12,"2015","18 to 64 years_percent insured estimate","81.5%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Prince George's County, Maryland","County",NA
"US24510",12,"2015","18 to 64 years_percent insured estimate","86.1%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Baltimore city, Maryland","County",NA
"US53033",12,"2015","18 to 64 years_percent insured estimate","86.9%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","King County, Washington","County",NA
"US53053",12,"2015","18 to 64 years_percent insured estimate","84.1%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Pierce County, Washington","County",NA
"US53077",12,"2015","18 to 64 years_percent insured estimate","68.5%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Yakima County, Washington","County",NA
"US24005",12,"2015","18 to 24 years_percent insured estimate","87.0%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Baltimore County, Maryland","County",NA
"US24031",12,"2015","18 to 24 years_percent insured estimate","82.7%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Montgomery County, Maryland","County",NA
"US24033",12,"2015","18 to 24 years_percent insured estimate","82.2%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Prince George's County, Maryland","County",NA
"US24510",12,"2015","18 to 24 years_percent insured estimate","86.1%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Baltimore city, Maryland","County",NA
"US53033",12,"2015","18 to 24 years_percent insured estimate","83.1%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","King County, Washington","County",NA
"US53053",12,"2015","18 to 24 years_percent insured estimate","79.0%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Pierce County, Washington","County",NA
"US53077",12,"2015","18 to 24 years_percent insured estimate","59.2%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Yakima County, Washington","County",NA
"US24005",12,"2015","25 to 34 years_percent insured estimate","83.5%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Baltimore County, Maryland","County",NA
"US24031",12,"2015","25 to 34 years_percent insured estimate","79.5%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Montgomery County, Maryland","County",NA
"US24033",12,"2015","25 to 34 years_percent insured estimate","71.8%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Prince George's County, Maryland","County",NA
"US24510",12,"2015","25 to 34 years_percent insured estimate","84.9%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Baltimore city, Maryland","County",NA
"US53033",12,"2015","25 to 34 years_percent insured estimate","82.3%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","King County, Washington","County",NA
"US53053",12,"2015","25 to 34 years_percent insured estimate","78.1%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Pierce County, Washington","County",NA
"US53077",12,"2015","25 to 34 years_percent insured estimate","60.4%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Yakima County, Washington","County",NA
"US24005",12,"2015","35 to 44 years_percent insured estimate","89.0%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Baltimore County, Maryland","County",NA
"US24031",12,"2015","35 to 44 years_percent insured estimate","84.9%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Montgomery County, Maryland","County",NA
"US24033",12,"2015","35 to 44 years_percent insured estimate","78.1%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Prince George's County, Maryland","County",NA
"US24510",12,"2015","35 to 44 years_percent insured estimate","84.4%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Baltimore city, Maryland","County",NA
"US53033",12,"2015","35 to 44 years_percent insured estimate","87.3%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","King County, Washington","County",NA
"US53053",12,"2015","35 to 44 years_percent insured estimate","84.3%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Pierce County, Washington","County",NA
"US53077",12,"2015","35 to 44 years_percent insured estimate","65.4%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Yakima County, Washington","County",NA
"US24005",12,"2015","45 to 54 years_percent insured estimate","91.4%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Baltimore County, Maryland","County",NA
"US24031",12,"2015","45 to 54 years_percent insured estimate","89.4%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Montgomery County, Maryland","County",NA
"US24033",12,"2015","45 to 54 years_percent insured estimate","86.7%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Prince George's County, Maryland","County",NA
"US24510",12,"2015","45 to 54 years_percent insured estimate","85.1%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Baltimore city, Maryland","County",NA
"US53033",12,"2015","45 to 54 years_percent insured estimate","90.0%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","King County, Washington","County",NA
"US53053",12,"2015","45 to 54 years_percent insured estimate","87.1%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Pierce County, Washington","County",NA
"US53077",12,"2015","45 to 54 years_percent insured estimate","73.7%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Yakima County, Washington","County",NA
"US24005",12,"2015","55 to 64 years_percent insured estimate","92.7%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Baltimore County, Maryland","County",NA
"US24031",12,"2015","55 to 64 years_percent insured estimate","90.8%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Montgomery County, Maryland","County",NA
"US24033",12,"2015","55 to 64 years_percent insured estimate","90.3%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Prince George's County, Maryland","County",NA
"US24510",12,"2015","55 to 64 years_percent insured estimate","90.5%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Baltimore city, Maryland","County",NA
"US53033",12,"2015","55 to 64 years_percent insured estimate","91.8%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","King County, Washington","County",NA
"US53053",12,"2015","55 to 64 years_percent insured estimate","91.0%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Pierce County, Washington","County",NA
"US53077",12,"2015","55 to 64 years_percent insured estimate","84.4%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Yakima County, Washington","County",NA
"US24005",12,"2015","65 years and older_percent insured estimate","99.0%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Baltimore County, Maryland","County",NA
"US24031",12,"2015","65 years and older_percent insured estimate","97.5%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Montgomery County, Maryland","County",NA
"US24033",12,"2015","65 years and older_percent insured estimate","97.6%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Prince George's County, Maryland","County",NA
"US24510",12,"2015","65 years and older_percent insured estimate","99.1%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Baltimore city, Maryland","County",NA
"US53033",12,"2015","65 years and older_percent insured estimate","98.9%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","King County, Washington","County",NA
"US53053",12,"2015","65 years and older_percent insured estimate","99.3%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Pierce County, Washington","County",NA
"US53077",12,"2015","65 years and older_percent insured estimate","98.9%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Yakima County, Washington","County",NA
"US24005",12,"2015","65 to 74 years_percent insured estimate","98.7%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Baltimore County, Maryland","County",NA
"US24031",12,"2015","65 to 74 years_percent insured estimate","96.6%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Montgomery County, Maryland","County",NA
"US24033",12,"2015","65 to 74 years_percent insured estimate","97.0%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Prince George's County, Maryland","County",NA
"US24510",12,"2015","65 to 74 years_percent insured estimate","98.9%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Baltimore city, Maryland","County",NA
"US53033",12,"2015","65 to 74 years_percent insured estimate","98.4%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","King County, Washington","County",NA
"US53053",12,"2015","65 to 74 years_percent insured estimate","99.2%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Pierce County, Washington","County",NA
"US53077",12,"2015","65 to 74 years_percent insured estimate","98.6%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Yakima County, Washington","County",NA
"US24005",12,"2015","75 years and older_percent insured estimate","99.4%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Baltimore County, Maryland","County",NA
"US24031",12,"2015","75 years and older_percent insured estimate","98.5%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Montgomery County, Maryland","County",NA
"US24033",12,"2015","75 years and older_percent insured estimate","98.6%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Prince George's County, Maryland","County",NA
"US24510",12,"2015","75 years and older_percent insured estimate","99.5%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Baltimore city, Maryland","County",NA
"US53033",12,"2015","75 years and older_percent insured estimate","99.5%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","King County, Washington","County",NA
"US53053",12,"2015","75 years and older_percent insured estimate","99.6%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Pierce County, Washington","County",NA
"US53077",12,"2015","75 years and older_percent insured estimate","99.3%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Yakima County, Washington","County",NA
"US24005",12,"2015","19 to 25 years_percent insured estimate","86.2%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Baltimore County, Maryland","County",NA
"US24031",12,"2015","19 to 25 years_percent insured estimate","80.9%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Montgomery County, Maryland","County",NA
"US24033",12,"2015","19 to 25 years_percent insured estimate","80.3%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Prince George's County, Maryland","County",NA
"US24510",12,"2015","19 to 25 years_percent insured estimate","85.3%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Baltimore city, Maryland","County",NA
"US53033",12,"2015","19 to 25 years_percent insured estimate","82.0%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","King County, Washington","County",NA
"US53053",12,"2015","19 to 25 years_percent insured estimate","77.3%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Pierce County, Washington","County",NA
"US53077",12,"2015","19 to 25 years_percent insured estimate","55.3%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Yakima County, Washington","County",NA
"US24005",12,"2015","Male_percent insured estimate","90.7%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Baltimore County, Maryland","County",NA
"US24031",12,"2015","Male_percent insured estimate","88.8%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Montgomery County, Maryland","County",NA
"US24033",12,"2015","Male_percent insured estimate","83.6%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Prince George's County, Maryland","County",NA
"US24510",12,"2015","Male_percent insured estimate","87.3%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Baltimore city, Maryland","County",NA
"US53033",12,"2015","Male_percent insured estimate","89.2%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","King County, Washington","County",NA
"US53053",12,"2015","Male_percent insured estimate","87.5%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Pierce County, Washington","County",NA
"US53077",12,"2015","Male_percent insured estimate","77.4%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Yakima County, Washington","County",NA
"US24005",12,"2015","Female_percent insured estimate","93.1%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Baltimore County, Maryland","County",NA
"US24031",12,"2015","Female_percent insured estimate","90.7%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Montgomery County, Maryland","County",NA
"US24033",12,"2015","Female_percent insured estimate","88.6%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Prince George's County, Maryland","County",NA
"US24510",12,"2015","Female_percent insured estimate","91.7%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Baltimore city, Maryland","County",NA
"US53033",12,"2015","Female_percent insured estimate","91.4%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","King County, Washington","County",NA
"US53053",12,"2015","Female_percent insured estimate","89.8%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Pierce County, Washington","County",NA
"US53077",12,"2015","Female_percent insured estimate","81.6%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Yakima County, Washington","County",NA
"US24005",12,"2015","White alone_percent insured estimate","93.1%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Baltimore County, Maryland","County",NA
"US24031",12,"2015","White alone_percent insured estimate","93.8%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Montgomery County, Maryland","County",NA
"US24033",12,"2015","White alone_percent insured estimate","84.2%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Prince George's County, Maryland","County",NA
"US24510",12,"2015","White alone_percent insured estimate","90.9%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Baltimore city, Maryland","County",NA
"US53033",12,"2015","White alone_percent insured estimate","91.8%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","King County, Washington","County",NA
"US53053",12,"2015","White alone_percent insured estimate","89.7%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Pierce County, Washington","County",NA
"US53077",12,"2015","White alone_percent insured estimate","81.9%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Yakima County, Washington","County",NA
"US24005",12,"2015","Black or african american alone_percent insured estimate","91.0%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Baltimore County, Maryland","County",NA
"US24031",12,"2015","Black or african american alone_percent insured estimate","86.8%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Montgomery County, Maryland","County",NA
"US24033",12,"2015","Black or african american alone_percent insured estimate","90.9%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Prince George's County, Maryland","County",NA
"US24510",12,"2015","Black or african american alone_percent insured estimate","89.6%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Baltimore city, Maryland","County",NA
"US53033",12,"2015","Black or african american alone_percent insured estimate","85.5%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","King County, Washington","County",NA
"US53053",12,"2015","Black or african american alone_percent insured estimate","88.0%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Pierce County, Washington","County",NA
"US53077",12,"2015","Black or african american alone_percent insured estimate","78.8%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Yakima County, Washington","County",NA
"US24005",12,"2015","American indian and alaska native alone_percent insured estimate","93.3%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Baltimore County, Maryland","County",NA
"US24031",12,"2015","American indian and alaska native alone_percent insured estimate","87.5%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Montgomery County, Maryland","County",NA
"US24033",12,"2015","American indian and alaska native alone_percent insured estimate","81.6%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Prince George's County, Maryland","County",NA
"US24510",12,"2015","American indian and alaska native alone_percent insured estimate","85.0%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Baltimore city, Maryland","County",NA
"US53033",12,"2015","American indian and alaska native alone_percent insured estimate","78.5%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","King County, Washington","County",NA
"US53053",12,"2015","American indian and alaska native alone_percent insured estimate","75.5%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Pierce County, Washington","County",NA
"US53077",12,"2015","American indian and alaska native alone_percent insured estimate","67.8%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Yakima County, Washington","County",NA
"US24005",12,"2015","Asian alone_percent insured estimate","87.5%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Baltimore County, Maryland","County",NA
"US24031",12,"2015","Asian alone_percent insured estimate","90.1%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Montgomery County, Maryland","County",NA
"US24033",12,"2015","Asian alone_percent insured estimate","85.2%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Prince George's County, Maryland","County",NA
"US24510",12,"2015","Asian alone_percent insured estimate","87.9%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Baltimore city, Maryland","County",NA
"US53033",12,"2015","Asian alone_percent insured estimate","90.2%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","King County, Washington","County",NA
"US53053",12,"2015","Asian alone_percent insured estimate","86.8%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Pierce County, Washington","County",NA
"US53077",12,"2015","Asian alone_percent insured estimate","83.0%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Yakima County, Washington","County",NA
"US24005",12,"2015","Native hawaiian and other pacific islander alone_percent insured estimate","97.6%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Baltimore County, Maryland","County",NA
"US24031",12,"2015","Native hawaiian and other pacific islander alone_percent insured estimate","73.1%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Montgomery County, Maryland","County",NA
"US24033",12,"2015","Native hawaiian and other pacific islander alone_percent insured estimate","90.8%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Prince George's County, Maryland","County",NA
"US24510",12,"2015","Native hawaiian and other pacific islander alone_percent insured estimate","83.1%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Baltimore city, Maryland","County",NA
"US53033",12,"2015","Native hawaiian and other pacific islander alone_percent insured estimate","84.0%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","King County, Washington","County",NA
"US53053",12,"2015","Native hawaiian and other pacific islander alone_percent insured estimate","87.5%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Pierce County, Washington","County",NA
"US53077",12,"2015","Native hawaiian and other pacific islander alone_percent insured estimate","43.2%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Yakima County, Washington","County",NA
"US24005",12,"2015","Some other race alone_percent insured estimate","73.5%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Baltimore County, Maryland","County",NA
"US24031",12,"2015","Some other race alone_percent insured estimate","65.8%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Montgomery County, Maryland","County",NA
"US24033",12,"2015","Some other race alone_percent insured estimate","57.1%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Prince George's County, Maryland","County",NA
"US24510",12,"2015","Some other race alone_percent insured estimate","69.1%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Baltimore city, Maryland","County",NA
"US53033",12,"2015","Some other race alone_percent insured estimate","67.4%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","King County, Washington","County",NA
"US53053",12,"2015","Some other race alone_percent insured estimate","68.3%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Pierce County, Washington","County",NA
"US53077",12,"2015","Some other race alone_percent insured estimate","66.8%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Yakima County, Washington","County",NA
"US24005",12,"2015","Two or more races_percent insured estimate","89.7%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Baltimore County, Maryland","County",NA
"US24031",12,"2015","Two or more races_percent insured estimate","92.2%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Montgomery County, Maryland","County",NA
"US24033",12,"2015","Two or more races_percent insured estimate","89.6%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Prince George's County, Maryland","County",NA
"US24510",12,"2015","Two or more races_percent insured estimate","91.3%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Baltimore city, Maryland","County",NA
"US53033",12,"2015","Two or more races_percent insured estimate","90.9%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","King County, Washington","County",NA
"US53053",12,"2015","Two or more races_percent insured estimate","89.6%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Pierce County, Washington","County",NA
"US53077",12,"2015","Two or more races_percent insured estimate","87.5%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Yakima County, Washington","County",NA
"US24005",12,"2015","Hispanic or latino (of any race)_percent insured estimate","73.7%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Baltimore County, Maryland","County",NA
"US24031",12,"2015","Hispanic or latino (of any race)_percent insured estimate","74.3%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Montgomery County, Maryland","County",NA
"US24033",12,"2015","Hispanic or latino (of any race)_percent insured estimate","61.3%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Prince George's County, Maryland","County",NA
"US24510",12,"2015","Hispanic or latino (of any race)_percent insured estimate","69.1%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Baltimore city, Maryland","County",NA
"US53033",12,"2015","Hispanic or latino (of any race)_percent insured estimate","74.4%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","King County, Washington","County",NA
"US53053",12,"2015","Hispanic or latino (of any race)_percent insured estimate","76.8%",NA,NA,"Opportunity","Access to Healthcare","Insurance Rates","Pierce County, Washington","County",NA
